n,mse,frob,rate1.lb,rate1.ub,rate1.in,rate2.lb,rate2.ub,rate2.in,rate3.lb,rate3.ub,rate3.in,rate4.lb,rate4.ub,rate4.in,rate5.lb,rate5.ub,rate5.in,rate6.lb,rate6.ub,rate6.in,rate7.lb,rate7.ub,rate7.in
8700,0.023320483622507753,2.9593880627592025e-4,0.9570069138077625,1.1406186751218934,1,1.159123351674881,1.3526234392111705,1,1.6387371868610208,1.8479678765536,1,0.6361851126257746,0.8000934116540189,1,1.928972049243422,2.1505071724342817,1,1.3459963666956885,1.5453578578607963,1,0.43813948191470353,0.5856404565186073,1
8800,0.02306482179283225,3.709922099676727e-4,0.9672569111453587,1.1495023137015579,1,1.1713027484201914,1.3616775877373706,1,1.6478342757424447,1.8580031833514086,1,0.6369335515861759,0.8002132279831952,1,1.9193909438500156,2.1388918421461183,1,1.4161766704472323,1.6174303486653836,1,0.3802375362231972,0.5239060243790666,1
8900,0.02286041586314882,3.8813608466460917e-4,0.9502514572343168,1.1284163013118018,1,1.1273454179065057,1.3166863867441279,1,1.6116080985475278,1.820329071316681,1,0.6332209651252219,0.7970918757984486,1,1.9995617979894238,2.220843317365919,1,1.3684856832354715,1.566838503358717,1,0.442527618348348,0.5877144219265369,1
9000,0.022130942062279176,3.548718335674203e-4,0.8882666531660227,1.0621297782331491,1,1.1233345529485406,1.309380422291861,1,1.6131144680502911,1.8167706305312576,1,0.6552225530421234,0.8196456094339784,1,1.856362391752965,2.070974979972896,1,1.4488786704840093,1.648549624812917,1,0.4022004006845964,0.5444172173612842,1
9100,0.02199859742551234,3.270554305710341e-4,0.9698456580048148,1.147107970613232,1,1.1275579945234828,1.3130818080672817,1,1.6004004321665017,1.8049729809742647,1,0.7060356826234868,0.8699531325585763,1,1.8728037259165493,2.086252479790934,1,1.3657504843755113,1.5597876498134406,1,0.4096348167783179,0.552119840453582,1
9200,0.021533335160935255,3.8463915959739784e-4,0.9552723942975259,1.1308168323374883,1,1.1669182223724306,1.3526064706645302,1,1.6822520855594454,1.888158275683188,1,0.6976451555946009,0.8583165518968038,1,1.8410949328547903,2.051455762216255,1,1.3076932154195497,1.4999861506887049,0,0.41035554877611524,0.545635305105154,1
9300,0.021873702557821652,5.746250641651885e-4,0.9093506689383434,1.0845595839861297,1,1.1543820099191404,1.3403639052764118,1,1.7801201909018753,1.9887848667107235,0,0.6480343902738038,0.807348250886864,1,1.9803785139617254,2.194951122981356,1,1.3042821886628693,1.495162951918305,0,0.37956350149801416,0.5211080469222519,1
9400,0.02106384521659884,5.466752503173755e-4,0.8400154313245863,1.0098538746405692,1,1.1191109721814805,1.301581991719236,1,1.624458503251068,1.8250425222962856,1,0.634695006351085,0.789337013428661,1,1.8605232027021064,2.068215757983575,1,1.3492239565313742,1.5420244913387762,1,0.4858433537077867,0.631992187386226,1
9500,0.020611900294086893,5.704931637887615e-4,0.9793877841629258,1.1529300696587363,1,1.1329159346777782,1.3129190033701332,1,1.5077751480950854,1.7040291523662574,0,0.6572766051316428,0.8154322527806874,1,1.8548521604657469,2.062344147655537,1,1.4061081717268222,1.5970815364112885,1,0.3934717092455741,0.525740164412065,1
9600,0.020873102025977495,3.913008956973183e-4,0.9098047536021644,1.0798294297298745,1,1.180596866870775,1.3650193978316911,1,1.617036734133072,1.8158443141089873,1,0.6780251309774695,0.8338742310997344,1,1.848891346925901,2.0571622723319627,1,1.4611166131031037,1.6524225353983788,1,0.3707997881655391,0.5093066387336274,1
9700,0.019644213483824863,8.741419178928897e-4,0.8658826230376423,1.0284940489249337,1,1.1224180729441562,1.2986367858513646,1,1.6477786374135255,1.8448883103993803,1,0.5523363275611886,0.6961622872589892,0,1.8806294976734617,2.0848636501432107,1,1.515533465856888,1.708649937488673,0,0.3514015023259874,0.48006343019184333,0
9800,0.019951897070909122,6.883152626714189e-4,0.7839155579083011,0.9446273994173643,0,1.0975601894429747,1.273386585954492,1,1.6776319990972373,1.875555309927782,1,0.7122552081826402,0.8721591971171997,1,1.7611901924048425,1.9617966666783693,0,1.459690497168158,1.648556497646064,1,0.4742243843038453,0.6103252074174143,1
9900,0.020558110209636018,4.0887228741882654e-4,0.8593874181424753,1.0270554586595586,1,1.185919940792174,1.365438496460495,1,1.7185524370247633,1.9187659938652533,1,0.6894873243883102,0.846019205086878,1,2.0006688811494557,2.2093914492791358,0,1.3479050654630462,1.5359399777038842,1,0.4087177478583769,0.5452242374444531,1
10000,0.020087634285380667,3.4415365116490415e-4,0.9624034266215364,1.1311384043181185,1,1.0742428747822965,1.2485018109960195,0,1.6787270723207515,1.875562812367177,1,0.697807025729916,0.8529001963645422,1,1.8788745382085472,2.084526703251,1,1.4321794008707842,1.6216744808749155,1,0.4062815940226603,0.5387761289218282,1
10100,0.019858154557230633,3.216965076941255e-4,0.9136278036868515,1.080787190904622,1,1.1769433870700994,1.3552281503271388,1,1.6068171645122735,1.8003730259012376,1,0.697554215899645,0.851045585628973,1,2.005549985181979,2.2117464382095413,0,1.3676996434709572,1.553262834325156,1,0.41144550059439644,0.5426191856296703,1
10200,0.02026585416657751,4.994963210221085e-4,0.8677069107727621,1.0322843975106861,1,1.1326345520971237,1.3080684020657662,1,1.699038496026529,1.8961220401861558,1,0.6395195484519919,0.7915003402766884,1,1.9930214284998742,2.1999394045793386,1,1.5333475079360572,1.7269396858311876,0,0.44548883990300814,0.5841421732317422,1
10300,0.01978798073181668,4.406588970025179e-4,0.8574503059965021,1.0183869759010908,1,1.1739479126194596,1.351333816367605,1,1.6554097362626852,1.8512043544215748,1,0.649752569996327,0.8016080375577442,1,1.8494093867150267,2.0521841562358945,1,1.4041456733439235,1.5911218443708681,1,0.5257688196953068,0.6647266736366573,0
10400,0.020164939945821487,5.271716107016755e-4,1.0087007113408322,1.1780588923741404,0,1.14868282649584,1.3253220044463572,1,1.748478434431295,1.9468002804106148,1,0.6801289593380913,0.8368305063991652,1,1.8185045919101843,2.018867659207462,1,1.352231294424699,1.5382669711672392,1,0.4876407535333031,0.6280093084835657,1
10500,0.018968587106698586,4.4399795784320765e-4,0.9192478149399221,1.0812936986192607,1,1.2697362168167083,1.4474062804439412,0,1.6778497629660152,1.8714735569060148,1,0.597847703551017,0.7427772870681264,0,1.867392813616981,2.0658191735460365,1,1.3896670954643398,1.570916121043592,1,0.40298430624398596,0.5323552436559851,1
10600,0.01927591559056502,3.008125773818071e-4,0.9337280304904367,1.0975295603525308,1,1.2014792090353192,1.3779026974432336,1,1.6113587288698716,1.8018609824477596,1,0.7053718317023903,0.858286421029705,1,1.9521614228464639,2.1529937307923115,1,1.3746873432863522,1.5563079134487479,1,0.3894811924679896,0.5223626918403659,1
10700,0.018268510338601884,4.3779788329250817e-4,0.8550888016543777,1.0119363000675439,1,1.1884339884979778,1.3595225210872013,1,1.610621728887035,1.796888246054812,1,0.6113942209371256,0.7556328131176634,1,2.002053451356404,2.201592508755164,0,1.3982475899320777,1.5771946857660615,1,0.41927087231143595,0.5477025081402804,1
10800,0.017770972664420768,4.3922487953914827e-4,0.9185767890190921,1.077963554868306,1,1.1405704359775142,1.3070588288223879,1,1.617454024820544,1.802420853409269,1,0.6194430080624233,0.7612815027520922,1,1.926858841116158,2.1204424152805177,1,1.3495069703870064,1.525158887902583,1,0.40411229049264724,0.5327161256354546,1
10900,0.018464073481847813,5.025890164665018e-4,0.8152185163072688,0.9709509332803953,0,1.204187777813341,1.3769104653310156,1,1.648080744847689,1.8361482064033452,1,0.6203196484396148,0.7650240748932823,1,1.9123429570039696,2.109891800567205,1,1.3676863237761872,1.5469533942330709,1,0.5091256022616263,0.6442726733536114,0
11000,0.01809559833795514,4.403561426751424e-4,0.9358974573957317,1.0966918024385932,1,1.1052090872193168,1.272667808373394,1,1.6998370287905138,1.8875248388816723,1,0.7278703636462064,0.8764492783244952,1,1.8451656331398507,2.0384693883222837,1,1.4375086469229235,1.6179002069669859,1,0.36418757309676253,0.48554078150058666,0
11100,0.018096597191350552,5.311848909386347e-4,0.9316128238583855,1.0903088037191195,1,1.156752634032317,1.3266497855066486,1,1.7347366693983604,1.9224276911998042,1,0.7797716547952871,0.9343044448568274,0,1.864594915697837,2.058460493584718,1,1.34380224339551,1.5197831250165212,1,0.357669418505988,0.4765543558706189,0
11200,0.01869916461831169,5.372863995665516e-4,0.9258236465571406,1.086239063782862,1,1.1398502607824323,1.3097106274780452,1,1.7849885895269704,1.9770382486600233,0,0.7169713892606778,0.8663916717827272,1,1.9206459046728468,2.1176453717651973,1,1.356040036110186,1.533891094691508,1,0.5106871450198969,0.6453373510634621,0
11300,0.017902178989629397,2.620839051024408e-4,0.9012583396520363,1.0579491609742158,1,1.2059426570329297,1.376945563964005,1,1.694381170818037,1.8797149724986748,1,0.6713416459631866,0.8164943281033666,1,1.8545490990938258,2.0466436486419406,1,1.4110271710507218,1.5885343472055276,1,0.39292738525128745,0.5198897904026354,1
11400,0.018054713467508074,4.500295006693279e-4,0.9264504398885185,1.087845103530292,1,1.199113685764622,1.3689862176810377,1,1.8106390641217665,2.0019874689740242,0,0.6537813685055185,0.7958863766828794,1,1.8396279105525108,2.030477675639542,1,1.4727356187322547,1.651642467883988,1,0.3996279774937422,0.5231066959145159,1
11500,0.0178319754106349,2.811591643897711e-4,0.8799309293067241,1.0353683643358529,1,1.2260891444635915,1.3968831070272356,1,1.6858691445128886,1.8701640623334566,1,0.6343421241171732,0.7751854125889315,1,1.9229479015316269,2.1151878935539132,1,1.452134685089219,1.6295589144246565,1,0.45378616334354444,0.5857420013980872,1
11600,0.018341288778646103,3.969870181530197e-4,0.9538540844796964,1.1151446234129383,1,1.16645766542075,1.3357892975932493,1,1.6397603767938769,1.8234982275516005,1,0.6589124651589189,0.8064571755670051,1,1.8845481788398863,2.076528318277362,1,1.514779429664301,1.696126500080696,0,0.48830960916076366,0.6244441099967568,1
11700,0.017282105725084308,2.4585302908336525e-4,0.9245114112922278,1.0795017755641751,1,1.17106307778133,1.3362357923672255,1,1.7395384787598622,1.9226419874905594,1,0.6489801654101742,0.7909002923654681,1,1.9093124792943978,2.0999044667101865,1,1.366473149262863,1.5390833473259078,1,0.41347335628069604,0.53971958363882,1
11800,0.01792964126243829,3.495337369529364e-4,0.9386364212050113,1.0965285000209006,1,1.1938729827879846,1.3605593519296573,1,1.6475392461373706,1.8300017778757356,1,0.7333979915278488,0.8817042985167407,1,1.9689261721073548,2.1635837778147406,1,1.4278694450970764,1.6051708011955346,1,0.44761798233013134,0.5768803104922717,1
11900,0.01735705896124569,3.386294363107979e-4,0.954000205375953,1.1092317511877252,1,1.261568370659472,1.4295483652207785,0,1.599674658674707,1.7811393046773962,1,0.6275946237288266,0.7681871242561082,1,1.9619079624378133,2.1526661629444916,1,1.3787316474735534,1.5510903849136886,1,0.4362925309746669,0.5656567580467525,1
12000,0.016468375001681784,2.827475448196049e-4,0.8844733398805952,1.0327659663950395,1,1.1400008240033972,1.2997682441277396,1,1.598556465747184,1.7752066912294138,1,0.6543389064354639,0.7934559536610835,1,1.8880055240109097,2.0734850269725364,1,1.4754346044338789,1.6493653103602433,1,0.43739838864163777,0.5618728585347869,1
12100,0.01682622663956509,3.258041205501192e-4,0.9582242318812956,1.1137531411515689,1,1.1570341718689565,1.3192626145283952,1,1.7239658531579143,1.9054121885904411,1,0.6707460874968411,0.8124460064771081,1,1.8996505500283054,2.085368339432101,1,1.331800151888619,1.500024362088743,1,0.3890105371624159,0.5146963289660302,1
12200,0.016393712956093008,4.36637522031449e-4,0.9246191391089241,1.074833946490966,1,1.194869899563097,1.3571194461187779,1,1.6410756820182235,1.8201083416525252,1,0.6946665452124462,0.835799114805145,1,1.9842380161242053,2.171976678829659,1,1.396693925321511,1.566606199853494,1,0.3463938055803043,0.4579246330035981,0
12300,0.016517806741206443,2.1622840919276e-4,0.8578005768569035,1.0063250840517277,1,1.1869508410413419,1.348593388365145,1,1.6959950561058843,1.8755575569610676,1,0.6636012166866329,0.7999128522231124,1,1.8816452367625034,2.066660340162592,1,1.4407028471234387,1.611855962743326,1,0.4401636714494531,0.5675340059367487,1
12400,0.016629754797123027,3.149110539871587e-4,0.9514375793715948,1.1043733234567552,1,1.2757834414246783,1.4403272128733096,0,1.6317590912507152,1.8092146853872033,1,0.7181958386469781,0.8602160004270046,1,1.8755737683911315,2.059251923488283,1,1.4118360839046673,1.5810165999273518,1,0.4125566438830555,0.5370001109389713,1
12500,0.016410508218807806,2.8711202999283527e-4,0.9475723053060873,1.0997764881673269,1,1.1429136945496752,1.3040947287124554,1,1.7749719910173454,1.9541125196882145,0,0.711029916451979,0.8509091692148752,1,1.903768099340774,2.0892594241580302,1,1.376810713405481,1.5439965080199263,1,0.4411707469605265,0.5613218078611596,1
12600,0.016038146508099555,4.825514000674906e-4,0.8822078605304384,1.0275377938420456,1,1.1365009062712579,1.295339372990496,1,1.7151508332371599,1.8928071782005087,1,0.7218124092881042,0.8632414857888282,1,1.8092747258428636,1.9890783783153088,0,1.3241262572650463,1.486864311792385,0,0.5413627751244338,0.6711324663385768,0
12700,0.01616633016882011,2.5205645673880955e-4,0.918917692727703,1.068447243299314,1,1.1832027092118422,1.3449207312314666,1,1.696046939033635,1.873234994301167,1,0.717930754554702,0.8576162235566127,1,1.9150748622786737,2.0978723945026085,1,1.4476897347777953,1.6174014830618006,1,0.38835013152687425,0.5037554063081862,1
12800,0.016193690242820646,3.8712083762280306e-4,0.9535350852769253,1.1051844746139026,1,1.1795609562598854,1.3400898659789573,1,1.616009534203547,1.7896228972914419,1,0.6462988020166788,0.7840443390821722,1,1.9366927229311766,2.1195788204049246,1,1.4054376973382214,1.5711359910484268,1,0.5388907703157263,0.6672074893463152,0
12900,0.015187070735662552,2.8424514633937e-4,0.9384503126399673,1.0837535610348268,1,1.1682482391446114,1.3230025497423687,1,1.5947897846479808,1.7651098788285928,1,0.6979111647023435,0.8353052363528517,1,1.9374775856174582,2.116662647414794,1,1.318803257285344,1.4792698217869051,0,0.4456200131600904,0.5620344388971594,1
13000,0.015542821061136277,2.8149578149672485e-4,0.8949518551174318,1.0409179033937384,1,1.198758446206855,1.3566089868643705,1,1.6069119256011657,1.7777046227962394,1,0.6719937733949131,0.8053262123636502,1,1.9222377512471083,2.102216347937349,1,1.4153399158634676,1.5805047726040589,1,0.5115783282153671,0.6355332426803236,0
13100,0.015760499822340582,2.658895834371739e-4,0.939934825076276,1.0866423760514043,1,1.155140117700765,1.3133209687431506,1,1.7447331547964233,1.921104550500639,1,0.655814157893202,0.7890230493725003,1,1.9298353272397468,2.110715897933443,1,1.4307134396103958,1.5970458138779724,1,0.48109445830563713,0.6026792591034564,1
13200,0.015326513805651431,2.348580961433414e-4,0.9514152326784567,1.099322171179647,1,1.1202489153678448,1.2740863100874829,1,1.6272042055100118,1.798563351103468,1,0.7296360374362221,0.8666706964688511,1,1.9419051790256963,2.1217248053154942,1,1.3605150419734455,1.5222326887872812,1,0.454271391957455,0.5712912197145356,1
13300,0.015186188207544318,3.1458837895596457e-4,0.8694848183480417,1.0109326454793075,1,1.1146905439608572,1.2672189061677668,1,1.7293406649078065,1.9012608421003405,1,0.75048808632227,0.8887862918931142,0,1.911196017634304,2.087949253313066,1,1.475925195506053,1.6414131360130286,1,0.42618661147544235,0.5435078522908675,1
13400,0.015228595254452002,4.8590181519266625e-4,0.8907517688693758,1.0351973912772727,1,1.2948661301454814,1.4527612927519042,0,1.6197714768378924,1.790660355784838,1,0.7633882488062349,0.9008211240297452,0,1.8897867255249159,2.0675678380055866,1,1.4834701708500202,1.649425709219399,1,0.35884549144054945,0.4673485596248672,0
13500,0.015282288610414575,2.4338031476715038e-4,0.9323637003216437,1.0789698524575768,1,1.140028510970653,1.2930960681962005,1,1.7410308966403178,1.91409236536057,1,0.7128014966413454,0.8467381301599175,1,1.9157371396207203,2.093942306248106,1,1.4689322295376437,1.6339330774480785,1,0.4109531256579266,0.5275416660774701,1
13600,0.015407687907975835,3.912343884652625e-4,0.97230435738919,1.1198456946777804,1,1.2231438474250396,1.3799126058319036,1,1.5206066970767438,1.6873956232116458,0,0.6758762251792023,0.8098442416392999,1,1.9518477005237815,2.13051863767252,1,1.4792822327826352,1.6446195625287021,1,0.48541049569452926,0.6094027338495278,1
13700,0.01476154872119383,2.4297366372955952e-4,1.0094779409211219,1.1571942551234002,0,1.1680891150641086,1.3200682423665069,1,1.634720135041677,1.8015663973102007,1,0.7036094095692446,0.8358308895347252,1,1.922633818582477,2.098313576003613,1,1.3681462351945148,1.5271495780821445,1,0.40949018345342525,0.5251130455024664,1
13800,0.014382588773504856,2.6260739427124894e-4,0.9357875450670188,1.0775196182372577,1,1.2014333834397533,1.3525249563638073,1,1.5917395375052203,1.7560122693926608,1,0.716698365324172,0.8489399346076522,1,1.8266677231190513,1.9975283764698153,0,1.485889327183833,1.646233965624069,1,0.4290853910693037,0.5446583231698163,1
13900,0.014595130655519819,1.588304577029514e-4,0.8996876019058817,1.0417571803305596,1,1.159879464794066,1.311873232609695,1,1.627912316714363,1.7930269873843057,1,0.7053472436721425,0.8404424181851954,1,1.8711240621448675,2.0435929456873705,1,1.4543226412323822,1.614888651710959,1,0.44734143199477516,0.5640661084763093,1
